Stage,Profession,Detailed Profession,Char Name,Skill Order,Rarity,Attack,Attack Interval,Attack Speed Modifier,SP Type,SP Cost,Init SP,Skill Duration,Trait Dict,Trait Desc,Talent Dict,Talent Desc,Skill Dict,Skill Desc
29010,Guard,Single Guard 2,断罪者,2,4,888,1.5,0,Auto,12,5,0.0,{},[],"{'cost': -4.0, 'respawn_time': -15.0, 'stun': 10.0}",['部署费用-4，再部署时间-15秒，但部署后晕眩10秒'],"{'prob': 0.5, 'success.atk_scale': 3.5, 'success.silence': 5.0, 'failure.stun': 5.0}",使周围所有敌人立即受到攻击力350%的法术伤害并失去特殊能力5秒\n有50%的几率失败，失败时范围内的所有友方单位全部晕眩{failure.stun}秒
29010,Guard,Single Guard 3,斯卡蒂,1,6,1013,1.5,0,Auto,35,15,35.0,{},[],"{'atk': 0.14, 'respawn_time': -10.0}","['所有【深海猎人】干员的攻击力+14%', '自身再部署时间-10秒']","{'atk': 0.45, 'attack_speed': 45.0}",攻击力+45%，攻击速度+45
29010,Guard,Single Guard 3,斯卡蒂,2,6,1013,1.5,0,Passive,0,0,-1.0,{},[],"{'atk': 0.14, 'respawn_time': -10.0}","['所有【深海猎人】干员的攻击力+14%', '自身再部署时间-10秒']","{'atk': 1.7, 'duration': 30.0}",部署后30秒内攻击力+170%
29010,Guard,Single Guard 3,斯卡蒂,3,6,1013,1.5,0,Auto,90,70,50.0,{},[],"{'atk': 0.14, 'respawn_time': -10.0}","['所有【深海猎人】干员的攻击力+14%', '自身再部署时间-10秒']","{'atk': 1.3, 'def': 1.3, 'max_hp': 1.3}",攻击力、防御力和生命上限各+130%
29010,Guard,Support Guard 2,杜宾,1,4,575,1.05,0,Attack,3,0,0.0,{},[],{'atk': 0.11},['所有三星干员的攻击力+11%<@ba.talpu>（+1%）</>'],{'atk_scale': 2.3},下次攻击的攻击力提高至229%
29010,Guard,Support Guard 2,杜宾,2,4,575,1.05,0,Auto,70,40,25.0,{},[],{'atk': 0.11},['所有三星干员的攻击力+11%<@ba.talpu>（+1%）</>'],"{'atk': 0.8, 'talent_scale': 3.0}",攻击力+80%，天赋的效果提升至3.0倍
29010,Guard,Support Guard 2,诗怀雅,1,5,633,1.05,0,Auto,40,20,35.0,{},[],{'atk': 0.1},['在场时周围8格内的近战友方单位攻击力+10%'],"{'talent_scale': 2.0, 'talent_range_flag': 1.0, 'atk': 0.105}",天赋生效范围大幅度扩大，效果提升至2倍
29010,Guard,Support Guard 2,诗怀雅,2,5,633,1.05,0,Attack,45,20,30.0,{},[],{'atk': 0.1},['在场时周围8格内的近战友方单位攻击力+10%'],"{'talent_scale': 3.0, 'atk': 0.8}",攻击力+80%，天赋效果提升至3倍
29010,Guard,Magic Guard 2,慕斯,1,4,705,1.25,0,Attack,4,0,0.0,{},[],{'prob': 0.23},['攻击时有23%<@ba.talpu>（+3%）</>的几率连续攻击两次'],"{'atk': 0.75, 'frncat_s_1[debuff].atk': -0.4, 'frncat_s_1[debuff].duration': 5.0}",下次攻击时攻击力+75%，5秒内使击中目标攻击力-40%
29010,Guard,Magic Guard 2,慕斯,2,4,705,1.25,0,Auto,80,45,40.0,{},[],{'prob': 0.23},['攻击时有23%<@ba.talpu>（+3%）</>的几率连续攻击两次'],"{'atk': 0.75, 'def': 0.75}",攻击力和防御力各+75%
29010,Guard,Magic Guard 2,星极,1,5,690,1.25,0,Auto,30,10,30.0,{},[],"{'max_stack_cnt': 5.0, 'interval': 20.0, 'attack_speed': 5.0}",['每在场上停留20秒，攻击速度+5，最多可以叠加5次'],"{'atk': 0.5, 'def': 0.8}",攻击力+50%，防御力+80%
29010,Guard,Magic Guard 2,星极,2,5,690,1.25,0,Auto,20,10,15.0,{},[],"{'max_stack_cnt': 5.0, 'interval': 20.0, 'attack_speed': 5.0}",['每在场上停留20秒，攻击速度+5，最多可以叠加5次'],"{'atk': 0.8, 'def': 0.8, 'block_cnt': 1.0}",攻击力+80%，防御力+80%，阻挡数+1，同时攻击阻挡的所有敌人
29010,Guard,Magic Guard 2,铸铁,1,5,620,1.25,0,Auto,20,12,0.0,{},[],"{'times': 7.0, 'attack_speed': 15.0, 'one_minus_status_resistance': -0.5}",['击杀7个敌人后获得攻击速度+15和抵抗（晕眩、寒冷和冻结的持续时间减少50%）'],{'heal_scale': 0.7},立即恢复最大生命的70%
29010,Guard,Magic Guard 2,铸铁,2,5,620,1.25,0,Auto,30,10,30.0,{},[],"{'times': 7.0, 'attack_speed': 15.0, 'one_minus_status_resistance': -0.5}",['击杀7个敌人后获得攻击速度+15和抵抗（晕眩、寒冷和冻结的持续时间减少50%）'],"{'atk': 1.1, 'hp_recovery_per_sec_by_max_hp_ratio': 0.08}",攻击距离缩短，攻击力+110%，每秒恢复最大生命的8%
29010,Guard,Ranged Guard 2,霜叶,1,4,660,1.3,8.0,Auto,3,0,-1.0,{'atk_scale': 0.8},[None],{'base_attack_time': 0.15},['攻击范围扩大，但攻击间隔略微增大'],"{'move_speed': -0.5, 'duration': 3.0, 'atk_scale': 1.5}",下次攻击造成攻击力150%的物理伤害，令命中目标在3秒内移动速度-50%
29010,Guard,Ranged Guard 2,霜叶,2,4,660,1.3,8.0,Auto,50,0,25.0,{'atk_scale': 0.8},[None],{'base_attack_time': 0.15},['攻击范围扩大，但攻击间隔略微增大'],"{'move_speed': -0.5, 'attack_speed': 50.0, 'prob': 0.4, 'debuff': 2.0}",攻击速度+50；每次攻击使命中目标移动速度-50%，并有40%的几率使其束缚（无法移动）2秒
29010,Guard,Ranged Guard 2,拉普兰德,1,5,760,1.3,0,Attack,30,0,-1.0,{'atk_scale': 0.8},[None],{'duration': 5.0},['攻击使目标的特殊能力失效，持续5秒'],"{'atk': 0.7, 'prob': 0.4}",攻击力+70%，有40%的概率抵挡物理伤害\n持续时间无限
29010,Guard,Ranged Guard 2,拉普兰德,2,5,760,1.3,0,Attack,17,0,20.0,{'atk_scale': 0.8},[None],{'duration': 5.0},['攻击使目标的特殊能力失效，持续5秒'],{'atk': 1.2},攻击力+120%，伤害类型变为法术，额外攻击一个目标，远程攻击不再降低攻击力\n技能自动开启
29010,Guard,Ranged Guard 3,银灰,1,6,763,1.3,0,Attack,2,0,0.0,{'atk_scale': 0.8},[None],"{'atk': 0.1, 'respawn_time': -0.1}","['攻击力+10%，所有干员的再部署时间-10%', '攻击范围内敌人的隐匿效果失效']",{'atk_scale': 2.9},下次攻击的攻击力提高至290%
29010,Guard,Ranged Guard 3,银灰,2,6,763,1.3,0,Auto,5,0,0.0,{'atk_scale': 0.8},[None],"{'atk': 0.1, 'respawn_time': -0.1}","['攻击力+10%，所有干员的再部署时间-10%', '攻击范围内敌人的隐匿效果失效']","{'def': 1.0, 'hp_recovery_per_sec_by_max_hp_ratio': 0.06}",可以在下列状态和初始状态间切换：\n攻击范围缩小，防御力+100%，每秒恢复最大生命的0
29010,Guard,Ranged Guard 3,银灰,3,6,763,1.3,0,Auto,90,75,30.0,{'atk_scale': 0.8},[None],"{'atk': 0.1, 'respawn_time': -0.1}","['攻击力+10%，所有干员的再部署时间-10%', '攻击范围内敌人的隐匿效果失效']","{'def': -0.7, 'atk': 2.0, 'attack@max_target': 6.0}",防御力-70%，攻击力+200%，攻击范围扩大，同时攻击至多6个目标（视为近距离攻击）
29010,Guard,Multiple Guard 2,艾丝黛尔,1,4,690,1.2,0,Auto,35,10,25.0,{},[],{'hp_ratio': 0.14},['周围8格内有敌人倒下时，恢复自身最大生命值14%<@ba.talpu>（+2%）</>的生命'],{'atk': 0.8},攻击力+80%
29010,Guard,Multiple Guard 2,艾丝黛尔,2,4,690,1.2,0,Defense,20,10,15.0,{},[],{'hp_ratio': 0.14},['周围8格内有敌人倒下时，恢复自身最大生命值14%<@ba.talpu>（+2%）</>的生命'],"{'atk': 1.5, 'block_cnt': 0.0}",攻击力+150%，不再成为其他角色的治疗目标
29010,Guard,Multiple Guard 2,暴行,1,5,705,1.2,0,Attack,3,0,0.0,{},[],"{'cnt': 2.0, 'atk': 0.1, 'def': 0.1}",['周围四格中有两格以上的高地地形时攻击力和防御力+10%'],{'atk_scale': 2.3},下次攻击的攻击力提高至229%
29010,Guard,Multiple Guard 2,暴行,2,5,705,1.2,0,Attack,17,0,0.0,{},[],"{'cnt': 2.0, 'atk': 0.1, 'def': 0.1}",['周围四格中有两格以上的高地地形时攻击力和防御力+10%'],"{'max_target': 5.0, 'atk_scale': 4.0}",对前方三格范围内至多5个敌人造成相当于攻击力400%的物理伤害
29010,Guard,Multiple Guard 2,幽灵鲨,1,5,805,1.2,0,Auto,30,15,30.0,{},[],"{'max_hp': 0.1, 'hp_recovery_per_sec_by_max_hp_ratio': 0.02}",['生命上限+10%，每秒回复最大生命2%的生命'],{'atk': 1.0},攻击力+100%
29010,Guard,Multiple Guard 2,幽灵鲨,2,5,805,1.2,0,Auto,40,35,15.0,{},[],"{'max_hp': 0.1, 'hp_recovery_per_sec_by_max_hp_ratio': 0.02}",['生命上限+10%，每秒回复最大生命2%的生命'],"{'atk': 1.6, 'stun': 10.0}",技能持续期间内干员的生命值始终不会低于1，攻击力+160%\n技能结束后干员晕眩10秒
29010,Guard,Multiple Guard 2,布洛卡,1,5,842,1.2,0,Auto,50,20,30.0,{},[],"{'atk': 0.12, 'def': 0.12, 'cnt': 2.0}",['阻挡两个以上的敌人时，攻击力和防御力+12%'],{'atk': 0.8},攻击力+80%，普通攻击造成法术伤害
29010,Guard,Multiple Guard 2,布洛卡,2,5,842,1.2,0,Auto,35,20,25.0,{},[],"{'atk': 0.12, 'def': 0.12, 'cnt': 2.0}",['阻挡两个以上的敌人时，攻击力和防御力+12%'],"{'atk': 1.9, 'attack@sluggish': 1.0, 'base_attack_time': 0.65, 'stun': 5.0}",攻击间隔增大，攻击距离加长，攻击力+190%，普通攻击造成法术伤害并使击中的敌人停顿1.0秒\n技能结束后晕眩5秒
29010,Guard,Multiple Guard 3,煌,1,6,825,1.2,0,Attack,2,0,0.0,{},[],"{'hp_ratio': 0.25, 'huang_t_1[heal].hp_ratio': 0.5, 'huang_t_1[lock].min_hp_ratio': 0.5, 'huang_t_1[lock].duration': 6.0, 'one_minus_status_resistance': -0.5, 'interval': 15.0}","['在生命值低于25%时，仅一次回复50%的生命值并在6秒内使生命值不低于50%', '在战场停留15秒后获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）']",{'atk_scale': 2.9},下次攻击的攻击力提高至290%
29010,Guard,Multiple Guard 3,煌,2,6,825,1.2,0,Auto,70,0,-1.0,{},[],"{'hp_ratio': 0.25, 'huang_t_1[heal].hp_ratio': 0.5, 'huang_t_1[lock].min_hp_ratio': 0.5, 'huang_t_1[lock].duration': 6.0, 'one_minus_status_resistance': -0.5, 'interval': 15.0}","['在生命值低于25%时，仅一次回复50%的生命值并在6秒内使生命值不低于50%', '在战场停留15秒后获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）']","{'atk': 1.0, 'def': 0.35}",攻击力+100%，防御力+35%，攻击距离加长\n持续时间无限
29010,Guard,Multiple Guard 3,煌,3,6,825,1.2,0,Auto,35,25,10.0,{},[],"{'hp_ratio': 0.25, 'huang_t_1[heal].hp_ratio': 0.5, 'huang_t_1[lock].min_hp_ratio': 0.5, 'huang_t_1[lock].duration': 6.0, 'one_minus_status_resistance': -0.5, 'interval': 15.0}","['在生命值低于25%时，仅一次回复50%的生命值并在6秒内使生命值不低于50%', '在战场停留15秒后获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）']","{'atk': 0.8, 'def': 0.8, 'hp_ratio': 0.25, 'damage_by_atk_scale': 4.0}",技能开启后，攻击力和防御力逐渐增至+80%并对前方一格内的敌方单位进行切割。技能结束时对附近所有敌人造成此时攻击力400%的物理伤害，自己损失25%的生命值
29010,Guard,Berserk Guard 2,宴,1,4,746,1.2,0,Auto,15,10,8.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3}",['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）'],"{'def': 2.0, 'hp_recovery_per_sec_by_max_hp_ratio': 0.1}",停止攻击，阻挡数变为0，防御力+200%，每秒恢复10%的最大生命值
29010,Guard,Berserk Guard 2,宴,2,4,746,1.2,0,Passive,0,0,-1.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3}",['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）'],"{'atk': 1.1, 'duration': 16.0, 'hp_ratio': 0.5, 'respawn_time': 1.0}",部署后立即损失50%当前生命，并在16秒内攻击力+110%，伤害类型变为法术
29010,Guard,Berserk Guard 3,赫拉格,1,6,832,1.2,0,Attack,2,0,0.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3, 'hp_recovery_per_sec': 60.0}","['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）', '未阻挡敌人时每秒回复60生命']",{'atk_scale': 1.75},下次攻击的攻击力提升至175%，并连续攻击两次
29010,Guard,Berserk Guard 3,赫拉格,2,6,832,1.2,0,Auto,25,15,13.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3, 'hp_recovery_per_sec': 60.0}","['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）', '未阻挡敌人时每秒回复60生命']","{'atk': 0.8, 'prob': 0.75}",攻击力+80%，攻击变为二连击，获得75%的物理闪避
29010,Guard,Berserk Guard 3,赫拉格,3,6,832,1.2,0,Auto,35,15,15.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3, 'hp_recovery_per_sec': 60.0}","['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）', '未阻挡敌人时每秒回复60生命']","{'atk': 1.0, 'ability_range_forward_extend': 2.0, 'attack@max_target': 3.0}",攻击力+100%，攻击范围+2格，最多可以同时攻击3个目标
29010,Guard,Double Guard 2,刻刀,1,4,662,1.3,0,Attack,11,5,0.0,{},[],"{'sp': 1.0, 'prob': 0.23}",['普通攻击击中敌人时有23%<@ba.talpu>（+3%）</>的几率额外回复1点技力'],"{'atk_scale': 3.4, 'times': 4.0}",立即投掷4把飞刀随机攻击前方的敌人，每把造成相当于攻击力340%的物理伤害
29010,Guard,Double Guard 2,刻刀,2,4,662,1.3,0,Attack,12,5,0.0,{},[],"{'sp': 1.0, 'prob': 0.23}",['普通攻击击中敌人时有23%<@ba.talpu>（+3%）</>的几率额外回复1点技力'],"{'max_target': 6.0, 'atk_scale': 4.5, 'cutter_s_2[drone].atk_scale': 2.0}",对周围最多6个敌人造成相当于攻击力450%的物理伤害\n对飞行单位的攻击力系数加倍
29010,Guard,Double Guard 2,柏喙,1,5,682,1.3,0,Attack,2,0,0.0,{},[],"{'attack_speed': 6.0, 'max_stack_cnt': 5.0}",['每击杀一名敌人后获得+6攻击速度（最多叠加5次）'],"{'atk_scale': 1.8, 'ranged@atk_scale': 1.8}",下次攻击的攻击力提高至180%，且额外对前方另一名敌人造成攻击力180%的法术伤害
29010,Guard,Double Guard 2,柏喙,2,5,682,1.3,0,Attack,7,5,0.0,{},[],"{'attack_speed': 6.0, 'max_stack_cnt': 5.0}",['每击杀一名敌人后获得+6攻击速度（最多叠加5次）'],"{'max_target': 6.0, 'stun': 1.8, 'atk_scale': 2.0}",对前方范围内最多6名敌人造成相当于攻击力200%的法术伤害，并令其晕眩1.8秒\n可充能3次
29010,Guard,Double Guard 3,陈,1,6,660,1.3,0,Attack,4,0,0.0,{},[],"{'interval': 4.0, 'sp': 1.0, 'atk': 0.05, 'def': 0.05, 'prob': 0.1}","['在场时每4秒回复全场友方角色1点攻击/受击技力', '攻击力+5%，防御力+5%，物理闪避+10%']","{'atk_scale': 3.2, 'stun': 1.5}",下次攻击使用刀鞘砸向敌人，造成相当于攻击力320%的物理伤害，令命中目标晕眩1秒
29010,Guard,Double Guard 3,陈,2,6,660,1.3,0,Attack,20,20,0.0,{},[],"{'interval': 4.0, 'sp': 1.0, 'atk': 0.05, 'def': 0.05, 'prob': 0.1}","['在场时每4秒回复全场友方角色1点攻击/受击技力', '攻击力+5%，防御力+5%，物理闪避+10%']","{'atk_scale': 5.0, 'max_target': 7.0}",对前方范围内最多7名敌人造成相当于攻击力500%的物理和相当于攻击力500%的法术伤害
29010,Guard,Double Guard 3,陈,3,6,660,1.3,0,Attack,30,20,0.0,{},[],"{'interval': 4.0, 'sp': 1.0, 'atk': 0.05, 'def': 0.05, 'prob': 0.1}","['在场时每4秒回复全场友方角色1点攻击/受击技力', '攻击力+5%，防御力+5%，物理闪避+10%']","{'atk_scale': 3.2, 'times': 10.0, 'stun': 4.0}",向周围寻找最近的敌方目标，对其发动10次连续斩击，每次造成相当于攻击力320%的物理伤害，并在最后一击时使目标晕眩4秒
29010,Guard,Box Guard 2,猎蜂,1,4,548,0.78,0,Passive,0,0,0.0,{},[],"{'max_stack_cnt': 5.0, 'atk': 0.06}",['攻击相同目标时每次攻击可提高自身攻击力6%<@ba.talpu>（+1%）</>，最多可叠加5层。更换目标会失去之前叠加的效果'],{'prob': 0.6},获得60%的物理闪避
29010,Guard,Box Guard 2,猎蜂,2,4,548,0.78,0,Auto,20,0,10.0,{},[],"{'max_stack_cnt': 5.0, 'atk': 0.06}",['攻击相同目标时每次攻击可提高自身攻击力6%<@ba.talpu>（+1%）</>，最多可叠加5层。更换目标会失去之前叠加的效果'],{'base_attack_time': -0.6},攻击间隔大幅度减小
29010,Guard,Box Guard 2,因陀罗,1,5,575,0.78,0,Attack,4,0,0.0,{},[],"{'tiger_t_1[evade].prob': 0.3, 'charge_on_evade.atk': 1.0}",['有30%的概率闪避敌人的近战物理攻击，成功闪避后自身下一次攻击攻击力+100%'],"{'atk': 1.4, 'def_penetrate': 0.6}",下次攻击的攻击力+140%，无视目标防御60%
29010,Guard,Box Guard 2,因陀罗,2,5,575,0.78,0,Auto,50,25,25.0,{},[],"{'tiger_t_1[evade].prob': 0.3, 'charge_on_evade.atk': 1.0}",['有30%的概率闪避敌人的近战物理攻击，成功闪避后自身下一次攻击攻击力+100%'],"{'atk': 1.2, 'heal_scale': 0.25}",攻击力+120%，伤害类型变为法术，每次攻击恢复相当于造成伤害25%的生命
29010,Caster,Single Caster 2,夜烟,1,4,643,1.6,0,Auto,35,10,25.0,{},[],"{'duration': 1.0, 'magic_resistance': -0.23}",['攻击使目标法术抗性-23%<@ba.talpu>（+3%）</>，持续1秒'],{'atk': 0.8},攻击力+80%
29010,Caster,Single Caster 2,夜烟,2,4,643,1.6,0,Auto,25,0,25.0,{},[],"{'duration': 1.0, 'magic_resistance': -0.23}",['攻击使目标法术抗性-23%<@ba.talpu>（+3%）</>，持续1秒'],"{'attack_speed': 60.0, 'atk': 0.6, 'max_hp': -0.75}",最大生命值-75%；攻击力+60%，攻击速度+60
29010,Caster,Single Caster 2,夜魔,1,5,692,1.6,0,Auto,80,50,60.0,{},[],"{'prob': 0.4, 'atk': 0.15}",['装备技能1时获得40%的物理和法术闪避，装备技能2时获得+15%攻击力'],"{'attack@heal_scale': 1.0, 'attack@max_target': 2.0}",每次攻击对敌人造成伤害的同时会对范围内至多2名友方单位恢复相当于伤害量100%的生命值
29010,Caster,Single Caster 2,夜魔,2,5,692,1.6,0,Auto,20,0,-1.0,{},[],"{'prob': 0.4, 'atk': 0.15}",['装备技能1时获得40%的物理和法术闪避，装备技能2时获得+15%攻击力'],"{'move_speed': -0.6, 'max_target': 5.0, 'interval': 0.33, 'value': 1200.0, 'duration': 10.0}",立即对攻击范围内最多5名敌人施加梦魇效果：\n敌人的移动速度-60%，并令其在移动时受到正比于距离的真实伤害，持续10秒
29010,Caster,Single Caster 3,阿米娅,1,5,682,1.6,0,Auto,30,15,30.0,{},[],"{'amiya_t_1[atk].sp': 2.0, 'amiya_t_1[kill].sp': 8.0}",['攻击敌人时额外回复2点技力，消灭敌人后额外获得8点技力'],{'attack_speed': 90.0},攻击速度+90
29010,Caster,Single Caster 3,阿米娅,2,5,682,1.6,0,Auto,100,0,25.0,{},[],"{'amiya_t_1[atk].sp': 2.0, 'amiya_t_1[kill].sp': 8.0}",['攻击敌人时额外回复2点技力，消灭敌人后额外获得8点技力'],"{'attack@atk_scale': 0.6, 'attack@times': 8.0, 'stun': 10.0}",每次攻击变为攻击力60%的8连发，随机攻击范围内的目标\n技能自动开启，持续时间结束后阿米娅晕眩10秒
29010,Caster,Single Caster 3,阿米娅,3,5,682,1.6,0,Auto,120,0,30.0,{},[],"{'amiya_t_1[atk].sp': 2.0, 'amiya_t_1[kill].sp': 8.0}",['攻击敌人时额外回复2点技力，消灭敌人后额外获得8点技力'],"{'atk': 2.3, 'max_hp': 1.0}",攻击力+229%，生命上限+100%，攻击范围扩大，伤害类型变为真实\n技能结束后阿米娅强制退出战场
29010,Caster,Single Caster 3,艾雅法拉,1,6,735,1.6,0,Auto,35,25,25.0,{},[],"{'atk': 0.14, 'sp_min': 7.0, 'sp_max': 16.0}","['在场时，所有友方【术师】职业干员的攻击力+14%', '部署后立即随机获得一定的技力']","{'amgoat_s_1[a].attack_speed': 60.0, 'amgoat_s_1[b].attack_speed': 60.0, 'amgoat_s_1[b].atk': 0.6}",攻击速度+60\n第二次及以后使用时追加攻击力+60%的效果
29010,Caster,Single Caster 3,艾雅法拉,2,6,735,1.6,0,Auto,5,0,-1.0,{},[],"{'atk': 0.14, 'sp_min': 7.0, 'sp_max': 16.0}","['在场时，所有友方【术师】职业干员的攻击力+14%', '部署后立即随机获得一定的技力']","{'atk_scale': 1.85, 'atk_scale_2': 1.85, 'fk': 3.7, 'ct': 3.0, 'duration': 6.0, 'magic_resistance': -0.25}",下次攻击造成相当于攻击力370%的法术伤害，命中目标周围的敌人受到一半的爆炸伤害且在6秒内法术抗性-25%\n可充能3次
29010,Caster,Single Caster 3,艾雅法拉,3,6,735,1.6,0,Auto,80,55,15.0,{},[],"{'atk': 0.14, 'sp_min': 7.0, 'sp_max': 16.0}","['在场时，所有友方【术师】职业干员的攻击力+14%', '部署后立即随机获得一定的技力']","{'atk': 1.3, 'base_attack_time': -1.1, 'attack@max_target': 6.0}",攻击力+130%，攻击范围增大，攻击间隔大幅度缩短，攻击变为随机对攻击范围内至多6个敌人发射熔岩
29010,Caster,Single Caster 3,刻俄柏,1,6,757,1.6,0,Auto,6,0,-1.0,{},[],"{'atk_scale': 0.4, 'atk': 0.08, 'attack_speed': 8.0}","['攻击时对目标额外造成相当于其防御力40%的法术伤害', '当周围四格内没有其他友方单位时，攻击力+8%，攻击速度+8']","{'atk_scale': 2.1, 'duration': 3.0, 'cnt': 3.0}",下次攻击的攻击力提升至210%，优先攻击没有被阻挡的目标，并令目标束缚3秒\n可充能3次
29010,Caster,Single Caster 3,刻俄柏,2,6,757,1.6,0,Auto,40,25,40.0,{},[],"{'atk_scale': 0.4, 'atk': 0.08, 'attack_speed': 8.0}","['攻击时对目标额外造成相当于其防御力40%的法术伤害', '当周围四格内没有其他友方单位时，攻击力+8%，攻击速度+8']",{'base_attack_time': 0.33},攻击间隔超大幅度缩短，优先攻击防御力最高的目标
29010,Caster,Single Caster 3,刻俄柏,3,6,757,1.6,0,Auto,80,55,60.0,{},[],"{'atk_scale': 0.4, 'atk': 0.08, 'attack_speed': 8.0}","['攻击时对目标额外造成相当于其防御力40%的法术伤害', '当周围四格内没有其他友方单位时，攻击力+8%，攻击速度+8']","{'atk': 2.1, 'attack@silence': 5.0}",攻击范围扩大，攻击力+210%，伤害类型变为物理，优先攻击防御力最低的目标，并令其失去特殊能力5秒
29010,Caster,Splash Caster 2,格雷伊,1,4,645,2.9,6.0,Auto,35,10,25.0,{},[],{'sluggish': 0.6},['攻击时对攻击目标造成0.6秒的停顿'],{'attack_speed': 75.0},攻击速度+75
29010,Caster,Splash Caster 2,格雷伊,2,4,645,2.9,6.0,Auto,60,0,30.0,{},[],{'sluggish': 0.6},['攻击时对攻击目标造成0.6秒的停顿'],"{'attack_speed': 80.0, 'talent_scale': 2.0}",攻击速度+80，天赋停顿的持续时间提升至2.0倍
29010,Caster,Splash Caster 2,远山,1,4,751,2.9,0,Auto,35,10,25.0,{},[],"{'attack_speed': 15.0, 'atk': 0.15, 'max_hp': 0.22}",['部署后随机永久获得下列一项增益：攻击力+15%<@ba.talpu>（+2%）</>；攻击速度+15<@ba.talpu>（+2）</>；生命上限+22%<@ba.talpu>（+2%）</>'],{'attack_speed': 75.0},攻击速度+75
29010,Caster,Splash Caster 2,远山,2,4,751,2.9,0,Auto,85,50,30.0,{},[],"{'attack_speed': 15.0, 'atk': 0.15, 'max_hp': 0.22}",['部署后随机永久获得下列一项增益：攻击力+15%<@ba.talpu>（+2%）</>；攻击速度+15<@ba.talpu>（+2）</>；生命上限+22%<@ba.talpu>（+2%）</>'],"{'atk': 1.0, 'time': 10.0}",攻击力+100%，攻击范围扩大，同时攻击攻击范围内所有敌人\n技能时间结束后远山停止攻击10秒
29010,Caster,Splash Caster 2,天火,1,5,805,2.9,0,Auto,30,15,30.0,{},[],{'damage_scale': 1.15},['在场时，所有被阻挡的敌人受到法术伤害时伤害提升15%'],{'atk': 1.0},攻击力+100%
29010,Caster,Splash Caster 2,天火,2,5,805,2.9,0,Auto,25,0,40.0,{},[],{'damage_scale': 1.15},['在场时，所有被阻挡的敌人受到法术伤害时伤害提升15%'],"{'base_attack_time': 0.7, 'attack@atk_scale': 2.4, 'attack@stun': 1.0}",攻击间隔增大，攻击变为从天空召唤陨石；陨石需要时间降落，落地后对大范围敌人造成相当于攻击力240%的法术伤害，并使所有命中目标晕眩1秒
29010,Caster,Splash Caster 3,莫斯提马,1,6,855,2.9,0,Auto,30,15,30.0,{},[],"{'sp_recovery_per_sec': 0.4, 'move_speed': -0.15}","['在场时所有【术师】干员的技力自然回复速度+0.4/秒（同类效果取最高）', '攻击范围内的敌人移动速度-15%']",{'atk': 1.0},攻击力+100%
29010,Caster,Splash Caster 3,莫斯提马,2,6,855,2.9,0,Auto,50,30,7.0,{},[],"{'sp_recovery_per_sec': 0.4, 'move_speed': -0.15}","['在场时所有【术师】干员的技力自然回复速度+0.4/秒（同类效果取最高）', '攻击范围内的敌人移动速度-15%']",{'atk_scale': 1.4},攻击范围内的敌人全部晕眩，且每秒受到攻击力140%的法术伤害
29010,Caster,Splash Caster 3,莫斯提马,3,6,855,2.9,0,Auto,110,80,27.0,{},[],"{'sp_recovery_per_sec': 0.4, 'move_speed': -0.15}","['在场时所有【术师】干员的技力自然回复速度+0.4/秒（同类效果取最高）', '攻击范围内的敌人移动速度-15%']","{'atk': 1.7, 'attack@force': 0.0, 'talent_scale': 3.0, 'base_attack_time': 0.0}",攻击范围扩大，攻击变为向外扩散的波纹，攻击力+170%，第二天赋的效果提升至3倍，小力度地击退攻击目标
